comment_author,comment_time,comment_likes,comment_text,post_url
@PeterWayne77,2023-08-31 04:59:25,0.0,Astronaut nhi astrophysicists hoga,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@rathify6447,2023-08-30 22:14:30,0.0,Shiv and Kaali are the dark matter... those who holds the immense powers.. and can cause destruction in seconds ??,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@PHYSICSLOVER3,2023-08-30 17:30:17,0.0,Science is evolving way beyond our imagination ??,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@karthik_raju,2023-08-30 16:06:58,0.0,Maybe you intended to say astronomers instead of astronauts,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@sureshshinde9155,2023-08-30 05:17:10,0.0,"? So don't forget to Lord Shiva ?? ?? 
OM NAMO SHIVAY NAMHA ? ? ?",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@indersingh1525,2023-08-24 17:51:50,0.0,Jo adrashya hota he wo hi to super hota he ????,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@deepaliganpatraorangane1841,2023-08-16 08:31:13,0.0,Great sir...??????,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@aminajeelani1356,2023-08-14 12:09:45,1.0,There are many secrets in universe only Allh knows,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@rahuls1909,2023-08-12 13:53:48,0.0,"Dark matter is not 73 percentage, dark energy is. Dark matter only about 20 %",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@photografr7,2023-08-07 02:43:27,0.0,"Wow, but better in English.",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@anilevarghese,2023-07-30 03:54:29,0.0,"Now, bullshit is in Hindi too! Yay!",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@vrundanaik8398,2023-07-28 11:02:42,1.0,I loved your video and you gained a new subscriber ??,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@Vaibhavstories,2023-07-27 14:19:22,0.0,Astronauts...?? no one scientist discover that thing,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@UrlanaVenkatesh,2023-07-26 17:36:19,1.0,Still we don't have any clue on dark matter,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@arya8186,2023-07-25 06:15:16,1.0,That's shiv tatva ?,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@gaming_zone___478,2023-07-24 11:04:16,0.0,Don t  say  to subscribe  in every video. It.,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@immortal785,2023-07-22 04:59:57,0.0,73%?!. dark matter and dark energy make uup 95%of the universe,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@abhishekpatil9738,2023-07-21 18:40:04,0.0,Any black particle has carsh to any satelite ????????,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@FreakDealer,2023-07-18 16:58:33,1.0,This channel underrated >>>>,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@sadafsarang5923,2023-07-17 19:50:24,0.0,you are just translating the copied content,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@robotech1990,2023-07-07 10:46:40,0.0,Dark matter is proven that it not exists. So this article is false.,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@curtislaster2160,2023-06-30 16:30:48,0.0,How about in English too!,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@AKB_BarrelRacing,2023-06-29 22:44:20,0.0,"Dont steal other youtubers content. Also, this is a dark matter STAR. Not planet. The original creator of this is AstroKobi.",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@michaelkahn8744,2023-06-29 11:57:08,0.0,"The problem of modern physics is they're trying to explain everything with particle physics and the physics is being cornered more and more to the dead end.

The interaction between mass and space must be explained with quantum mechanics.
But that doesn't mean gravity is the QM phenomena.
That's because gravity is not a force.
Gravity is just a joint effect of the expansion of the Universe and the curvature of spacetime.
Details are given below.

Alternative Explanation of Dark Matter and Dark Energy - Newly proposed model of Universe can explain both of Dark Matter and Dark Energy

Einsteins theory of General Relativity states that spacetime is curved by the presence of mass. 
This curvature influences the motion other objects with mass and gives rise to gravitation.
Thus, gravity is a result of geometric features in spacetime.
However, we also observe gravitational effects  curvature of spacetime  in areas without any detectable mass.
This has given rise to the concept of dark matter, which is matter that does not interact in any detectable way with normal matter, except through gravity.
So, there is some large quantity of dark matter scattered throughout the universe, which curves spacetime and causes gravitational effects just like normal matter, but we cannot see or detect it with any known method.

An alternative theory to the identity of dark matter is proposed  it is not matter at all, but rather an intrinsic curvature of spacetime.
In other words, spacetime is not naturally flat. Even in the absence of matter, we observe some inherent curvature of spacetime.

So, the question is now  why is spacetime naturally curved? Why is it not flat in the absence of mass?
The universe is 4-dimensional, with 3 spatial dimensions and one dimension in time.
Rather than consider time as a linear dimension, we can consider it as a radial one.
Therefore, rather than describing the universe with a Cartesian coordinate system, we describe it with a 4-dimensional spherical coordinate system  3 angular coordinates, ?1, ?2, ?3, and one radial coordinate in time, t.
We live on the 3-dimensional surface of a 4-dimensional bubble which is expanding radially in time.
Thus, the Big Bang represents t=0, the beginning of time.
The crucial point is that the expansion of the universe is not homogeneous in all directions.

The expansion rate at one point on the bubbles surface may differ slightly from another point near it.
The universe is only roughly spherical in 4 dimensions, the same way that the Earth is only roughly spherical in 3 dimensions.
The same way we observe local mountains and valleys on the surface of Earth, we observe local mountains and valleys on the surface of the universe bubble.
The inhomogeneity of the expansion of the universe has given rise to natural curvature of spacetime. This natural curvature causes the phenomenon of dark matter. Valleys in spacetime pull matter in, similarly to the warping of spacetime of massive objects.
So dark matter is really valleys in spacetime that are expanding slower than the regions surrounding it.
These valleys tend to pull matter in and create planets, stars, and galaxies  regions of space with higher-than-average densities of mass.
Conversely, mountains in spacetime will repel matter away, an anti-gravitational effect, which gives rise to cosmic voids in space where we observe no matter.
Each point on the surface of the universe bubble traces out a time arrow in 4-dimensional space, perpendicular to the surface.
These time arrows are not parallel to each other since the universe is not flat.
This causes points to have nonzero relative velocity away from each other.
It is generally accepted that the universe is expanding faster than observable energy can explain, and this is expansion is believe to be still accelerating.
The missing energy required to explain these observations has given rise to the theory of dark energy.
The time dilation caused by non-parallel time arrows can be proposed as an explanation for dark energy.

Alternatively, dark energy is real energy coming from potential energy gradients caused by non-parallel time arrows.
As a sanity check, we can calculate the expansion rate of the universe based on the universe bubble model.
Since the radius of the universe bubble is expanding at the speed of light in the time direction, it increases at 1 light second per second.
Therefore, the circumference of the 3-dimensional surface increases by 2? light seconds per second, or about 1.88*10^6 km/s.
This expansion is distributed equally across the 3-dimensional surface, so the actual observed expansion rate is proportional to the distance from the observer.

At present, the age of the universe is estimated to be 13.8 billion years, so the radius of the universe bubble is 13.8 billion light years, or about 4233 megaparsecs (3.26 million light years to 1 Mpc).

Thus, we can calculate the expansion rate of the universe, per megaparsec from the observer, as: 

Expansion rate = ((d(circumference))/dt)/radiusofuniverse=(1.88*?10?^6 km?s)/(2?*4233Mpc)=(1.88*?10?^6 km?s)/26598Mpc=70.82(km?s)/Mpc

The popularly accepted empirical expansion rate is 73.5 + 2.5 km/s/Mpc, so our calculated value is close.
There may be some additional source of expansion (or observed red shift) to make up for the discrepancy. For example, if two adjacent points have some gravitational gradient due to non-parallel time arrows, then light passing through these points will be red-shifted.
 Cited from https://www.academia.edu/82481487/Title_Alternative_Explanation_of_Dark_Matter_and_Dark_Energy",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@harjinderkaur2384,2023-06-29 07:40:54,0.0,These guyz r just makin their own theories. They dont know shit. Just false claims.,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@lokeshmeenaindia,2023-06-29 04:31:46,1.0,Amazing Science Star ?India ????,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@darkwolf2275,2023-06-28 05:23:08,0.0,"Galat information mat de.. Kaha se mila yeh information? Guve the source.
Kuvh bhi bole ja raha hai.",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@sshivanigoud5456,2023-06-27 15:34:59,0.0,NASA should search in our solar system they will find dark matter rahu and ketu ??,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@phoenixlegend2538,2023-06-27 14:27:25,0.0,The only way to find these is gravity ??,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@sfslegendsx8849,2023-06-27 06:44:47,0.0,Its should be scientist instead of astronaut,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@amitmanhas3981,2023-06-27 05:24:49,0.0,Scientists tai science ki ma ki chood science fadu,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@maniguna1081,2023-06-26 18:36:58,0.0,May be coal and diamond forming formula,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@AfricanLionBat,2023-06-25 17:30:19,0.0,The title says dark matter planet. It's most a black hole amd not a dark matter star but its still cool one could theoretically exist.,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@farukahmed2445,2023-06-25 16:16:55,0.0,Dark mater is nothing yea carbon particles hai,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@nithin6296,2023-06-25 03:19:53,0.0,It would be great if you could make one video on your own with your own research. Copying and changing the language doesnt make you a scientist.,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@SushilBesra-cr5ve,2023-06-24 19:38:03,0.0,Sushil ??,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@ceruelion815,2023-06-24 18:30:48,2.0,I love how the entire Hindi language is like when they shove random English words into anime openings.,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@Funsiestype,2023-06-24 17:51:54,0.0,Stolen video with Hindi dub. Shame on Indians.,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@manish__kumar,2023-06-24 14:31:06,0.0,"Don't give wrong information Dark matter not covered 73 percent, dark energy cover 73 percent,and astronaut not think astronomer thinks that this matter become with dark metter",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@kshitijbujade7298,2023-06-24 10:37:07,0.0,Blackhole must be shivas third eye which absorb and stored and destroy everything,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@HalfL60,2023-06-24 10:01:34,0.0,you stole this,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@jodhpuraabhishek6428,2023-06-24 04:45:44,0.0,Whichever things in universe you can identify by hindu purans only,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@funved3371,2023-06-23 15:52:23,0.0,What is the definition of a star???,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@rudeboy3923,2023-06-23 12:36:10,0.0,Dark matter gravity ka part hai jo 5th dimension me hai,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@harshalparab95,2023-06-23 11:09:15,0.0,It covers 95 % of universe matter and not 73 %. Wrong. Info.,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@Huacheng654,2023-06-23 06:54:31,0.0,Should at least give credit to Astrokobi,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@ManojKumar-jp3kq,2023-06-23 06:51:09,0.0,Only Indian scientists,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@divyeshvadhavana8954,2023-06-23 06:35:27,2.0,"Scientist: universe is dark matter.
Then what is dark matter ?
Also scientist: ????(we don't know)",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@wild-gear,2023-06-23 05:51:08,0.0,Are bhai astronaut nahi astronomers,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@vanivlogs9118,2023-06-23 04:28:40,0.0,"Ho skta iski khoj bohot pehle ho chuki ho, iske liye aaj ke scientists ko Rigved ko study karna hoga or use decode karna hoga. Santan Dharm is the only way to find the truth.",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@6dealer9,2023-06-23 03:22:32,0.0,"Stop saying science ki samjh that's why I unsubscribed u,??",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@babygirl8181980411,2023-06-22 17:22:26,0.0,"If you title in English, SPEAK ENGLISH, IDIOT!!",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@shravslol,2023-06-22 17:18:12,0.0,"The first video is actually is representation of a star ""S2"" orbiting a supermassive blackhole ""Sagittarius A"" which exists in the center of our galaxy",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@tsmtopsecretmystery8219,2023-06-22 06:26:39,0.0,*Truth* ....  *This concept Bharatya Vedic Science* ??,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@ankitsikarwar9205,2023-06-22 06:12:26,0.0,"sab kuch sanatan dharm ki books me likha tha vo sb utha le gye sale suar
ab unhi pr research kr rhe h jo proof ho jati h use theory bta dete h",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@nirupdas2743,2023-06-21 22:17:13,0.0,"That is shiv Shiva, black dark matter is Shiva",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@mm9112001,2023-06-21 17:56:29,0.0,Is it astronauts or astrophysicist?,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@panwarpangy,2023-06-21 16:51:47,0.0,Goodwork. Give some calculations?,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@Fatusbeergutus,2023-06-21 16:23:32,0.0,This is equivalent to being ricky rolled in 2023,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@siddharthapte5030,2023-06-21 15:15:16,0.0,"THIS IS JUST SPECULATION.
WE DO NOT KNOW FULLY ABOUT EVEN  THE JUPITOR.",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@XxLuciferzZ,2023-06-21 08:57:17,0.0,Nt invisible bt in higher dimension or lower,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@MindYourChart,2023-06-21 06:22:07,0.0,Copy paste YouTube channel,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@sigma76763,2023-06-21 04:46:28,0.0,"Bruh this is not your content its of a youtuber astrokobi
At least give credit to him",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@CRAZY-HAAP,2023-06-21 04:20:38,0.0,Dark matter is nothing but matter which has jumped into 5d Or 5th dimension,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@deepakjoshi664,2023-06-21 01:35:33,0.0,Rigved-Purush sukta- 25% of world is known and rest 75% is unknown.,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@shuffleJizztification,2023-06-21 00:38:59,0.0,Bhakk xhewtiya samjha hai kya? Kisi gore ne english to hindi karke text to speech Kiya hai..,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@rapescoalexmedhina5737,2023-06-20 21:18:44,0.0,Put some subtitles,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@mjjakhar1700,2023-06-20 21:03:56,0.0,Imagine yu roaming in space in 2100 and suddenly gets burnt by the invisible star ?? xd,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@abduljalil9862,2023-06-20 17:31:30,0.0,God  created no one known what is   ? so many secret  and mystery,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@parijatchowdhury1239,2023-06-20 16:21:11,0.0,Not astronaut  .....burbak ....astronomer,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@subhashreemukherjee8326,2023-06-20 11:45:15,0.0,What about Black neutron star? Is this only a hypothesis?,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@awarenessflame7093,2023-06-20 08:33:33,1.0,Ur fact is wrong Dark matter is only 25% and not 73%...ITS DARK ENERGY,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@elon-gatedMusk-rat,2023-06-20 07:33:20,1.0,You copied ab English video,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@mangeshsodnar8426,2023-06-20 04:55:34,0.0,You mean astronomers?,https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@hyattahmad,2023-06-20 02:35:33,0.0,"Indian scientist relly exist .where modi discover seavrage gass to cook ,and Radar which didnt intercept objetcs during clouds and indian scientsit clap",https://youtube.com/shorts/PVbGO_SdyPs?si=dUapxM6k3Vh_lMGO
@johnlshilling1446,2024-05-04 19:08:43,0.0,"The self-identified ""Science Communicator""(LOL) is seen here demonstrating that he's actually a Science Fiction and Fantasy Communicator... A Con Artist. 
These ideas and things he's presenting -- as facts -- are nothing but speculation.., imaginary worlds as real as Hogwort's, or Narnia. He is pure entertainment. No serious Scientists listen to his BS...",https://youtube.com/shorts/Lv8g_2LkEgE?si=SxnfAY1RXEy8Cqq5
@lindafarwell3408,2024-05-04 18:58:42,0.0,"There is light we can't see without special filters, film, technology. One day dark matter will be revealed to us through our imagination and ingenuity ??",https://youtube.com/shorts/Lv8g_2LkEgE?si=SxnfAY1RXEy8Cqq5
@caleab27,2024-05-04 18:51:20,1.0,My brain is hurting.,https://youtube.com/shorts/Lv8g_2LkEgE?si=SxnfAY1RXEy8Cqq5
@SoCaliSurfer13,2024-05-04 18:37:16,0.0,"Whenever I didnt know the answer questions in school I would just write down dark matter. And since no one knows exactly what it is I would be able to argue that it is made up of the answer and unless they could tell me what dark matter was and why it wouldnt be able to be the answer, I shouldnt have my answer marked incorrect. This actually worked the very first time I tried this because my teachers have never heard of someone using this as a way to answer a question that they didnt know but when I would try it a second time the novelty wore off, and my answers were marked incorrect. I was honestly shocked that it even worked the first time around, but I definitely pushed my luck too far thinking that I could keep getting away with it.",https://youtube.com/shorts/Lv8g_2LkEgE?si=SxnfAY1RXEy8Cqq5
@wrinklywizardpouch,2024-05-04 18:19:18,0.0,You cant make the universe because youre a human not God. Simple,https://youtube.com/shorts/Lv8g_2LkEgE?si=SxnfAY1RXEy8Cqq5
@jonathanleake6176,2024-05-04 18:12:19,3.0,Wow you mean they believe in something they cant see or understand but have faith it exists because of the influence that it has on the reality around them ..hmm???,https://youtube.com/shorts/Lv8g_2LkEgE?si=SxnfAY1RXEy8Cqq5
@AbleReason,2024-05-04 18:05:33,3.0,"My mini mission is to get people to refer to it as ""Dark Gravity"", not dark matter. We don't even know if it's matter or not, but we do know it has gravitational effects.  ????Dark Gravity????",https://youtube.com/shorts/Lv8g_2LkEgE?si=SxnfAY1RXEy8Cqq5
@bshannon3681,2024-05-04 17:36:40,0.0,What elements are present in space?,https://youtube.com/shorts/Lv8g_2LkEgE?si=SxnfAY1RXEy8Cqq5
@jwarmstrong,2024-04-15 03:46:33,0.0,Soon Neil will be selling invisible matter to make invisible black holes - Oh wait he is already doing that,https://youtube.com/shorts/Lv8g_2LkEgE?si=SxnfAY1RXEy8Cqq5
@hooked4215,2024-04-13 03:24:26,0.0,What has Neil been smoking? I want!!!!!!!,https://youtube.com/shorts/Lv8g_2LkEgE?si=SxnfAY1RXEy8Cqq5
@guynorth3277,2024-12-01 16:00:02,1.0,'Dark matter star' that's a first for me.,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@peterspiliopoulos2088,2024-09-01 01:35:52,0.0,What is a boson star,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@ahmedsenussi8232,2023-10-31 18:06:26,1.0,A Black Sun  ?? ?? ??,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@TheClumsyFairy,2023-10-06 00:51:39,0.0,"Well the video clips are of Sagittarius A star, the black hole at the centre of the Milky Way. So err.. BS ?",https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@DrTrollolo,2023-09-06 16:20:27,2.0,Finally. You found that shit. I was waiting for you to find it.,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@joser709,2023-09-06 13:19:27,0.0,It seems to me that a dark matter star is the definition of a black hole,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@Grrrnthumb,2023-06-26 07:41:00,0.0,Occam's razor answers this completely,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@notlogical4016,2023-06-23 11:46:27,0.0,This guy repeated himself for the first three lines using different words and gave no ulterior information,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@manabouttongue,2023-06-18 09:19:54,0.0,"What people don't realize, if the scientists  are right, is that dark matter is everywhere, not only in space. It is in you and around you. It is part of you.",https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@darrenbell2220,2023-06-18 05:07:37,0.0,"Well here goes: if you have a star made of higs bosons, it's not a star, it's a worm hole to somewhere.",https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@stevenbriscoe1739,2023-06-17 17:05:43,0.0,What if dark matter workers like the wind but on a universal scale,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@butchcassidy9625,2023-06-16 20:48:04,0.0,It's it's unlikely not a dark matter star them what is it genius! ?? There's nothing in the middle! ?? You better hope it's a dark matter star.,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@incognit01233,2023-06-16 00:11:52,0.0,"OR general relativity is wrong, dark matter and dark energy are just mathmatical conveniences that have nothing to do with reality, and there was never a big bang, and the background cosmic radiation that people claim is the energy that came about from the big bang...actually comes from the ocean. 
Time isn't a particle or a thing. It's a measurement. 
LOL
OOGA BOOGA TIME TRAVEL!!
LMAO
MULTIVERSESES WHERE DUCKS WEAR HATS!!!!!!

Universe has always been there will always be and is 100% infinite. There was no god or gods or dreaming gods or magical point of something in nothing that grew into something else and we are(like in the geocentric model of the universe)smack dab in the middle of it.",https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@TheNewPhysics,2023-06-15 22:43:11,0.0,"Why would anyone propose a Dark Matter ""Star."" Dark Matter is supposed to be non-clumpy.  Why is that? Because we didn't see clumps of dark matter in the CMB.
So, it is idiotic, speculative, baseless, nonsensical... and clearly, an attempt to get into the spotlight, and thus vain.
Black Holes, on the other hand, we even have a picture of one.",https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@jaymethodus3421,2023-06-15 15:16:12,0.0,"There is no dark matter, these are the remnant cores of the universes first super mega galaxy cluster duster black holes. They were relatively poofy globulous puddles of dense dipole pair soup. a state of Proto-crystalline hyper-realness; I.e the probabilistic distribution functions of all potential values of energy converge on a specific point within determinable rangeof probabilities, as far as the EH perimeter, where this dipole proto hyper real soup stuff starts shooting off protons and negative mass anti electrons in opposite directions. Protons decay into neutrons and high energy antipair virtual particles that collapse and annihilate cyclically releasing energy as EM waves. The neutrons are short lived and the energy of EM wave releases, is enough over pressure energy to break them back into - and + pairs. The first hydrogen atoms in the universe. After this process, a solid mass of neutral heavy particles in hyper-real probability lock relative to eachother(the particles are still technically infinite heat and can not be jostled from their energy states until the heat death of the universe basically), is leftover- inside the infinity contained within the singularity, with almost no mass, but still technically an infinite energy binding the remaining mass to that point.

The remaining cores are a new state of matter that have mass contained in an infinity-rest equilibrium state while in cold space; meaning almost no external energy pressures; without affecting local gravity vectors at all, but still affected BY the overall gravity vectors of other matter. This state of matter conserves Energy in an easier way than bending space time. I believe at absolute rest, it simply emits what can only be thought about as negative space pushing outwards from the perspective of being in the center, yet from outside looking in, it would appear to be matter with no mass. As it gains energy above its rest state it emits real space to conserve momentum. The end of the first era of black holes like the one I theorize, leaves us this new state of matter in huge quantities, and an overpressure of hot hydrogen/protoreal virtual dipole soup. Only after the first black holes began to cool off into their hypercrystalline spherical shapes, did they emit negative space sufficient enough to allow for EM radiation diffusion to lower the proton electron pairs energy levels enough to form REAL hydrogen atoms.",https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@kon0212,2023-06-13 19:41:41,0.0,"I wonder how this even works, dark matter from what I've known has the purpose of pulling everything apart, and matter (actual real atoms) pulls everything together. How would a supposed dark star have gravity",https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@MrMackxl65,2023-06-06 23:03:34,0.0,How does one distinguish a black hole from a boson/dark matter star?,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@kevinmccarthy155,2023-06-06 13:31:16,0.0,Those scientists are wrong. It's just an electric current running through space. Nothing but electrons flowing through.,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@davidescobar5366,2023-06-06 08:59:54,0.0,"What if the object is a real Stain sphere that was built by who knows who to capture all the stars energy and because of the object turned pitch black?
Just throwing out there for ET lovers out there ??",https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@roberthawthorne8396,2023-06-06 02:48:22,0.0,You mean a plasmoid in dark mode. Dark matter and black holes are total ????,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@arethosemyfeet7144,2023-05-31 22:19:31,0.0,"If, like it is believed, dark matter only interacts through the gravitational field, then how can it form a star as opposed to a mass? Which is more akin to a black hole

I still believe that dark matter is a tunnel we should have never gone down. I have no basis behind this, but I believe in time we will find that our understanding of gravity is incorrect. How can it both be a curvature in spacetime & a force carrying particle? We already have evidence of spacetime curvature through gravitational lensing. I truly believe the Graviton will forever be hypothetical l. Similar to MOND, it may be that we need MOGR (Modified General Relativity)

Also, the subatomic particles of the standard model were predicted decades before they were proven through experimentation. There has never been a reliable theory of dark matter. All we have is, it's a high mass particle that only interacts gravitationally. It's wasn't predicted prior to experimental evidence, it was theorised as a correction for the discrepancy in mass:angular momentum within galaxies because physicists had no explanation. It's not predicted in the standard model or in Einstein's equations",https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@jwarmstrong,2023-05-30 20:47:51,0.0,An invisible unknown object is said to be real  imagination -,https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
@chadgdry3938,2023-05-30 16:14:59,40.0,"Here's how the conversation went.  There looks like there is more mass in the universe than we can account for.  Yeah, man, that's crazy.  Let's call the missing mass DARK matter and we balance our equations for mass in the Universe.",https://youtube.com/shorts/RNotDTJHO0U?si=log1btgXlUeBWvEB
