comment_author,comment_time,comment_likes,comment_text,post_url
@zadumanzx,2023-01-09 10:50:07,1.0,what if dark matter is just normal matter but is just covered by dyson spheres xd,https://www.youtube.com/watch?v=H6OmgXi1C-I&pp=ygULZGFyayBtYXR0ZXI%3D
@Tanju23,2023-01-09 02:44:53,0.0,Short answer yes. 3d time.,https://www.youtube.com/watch?v=H6OmgXi1C-I&pp=ygULZGFyayBtYXR0ZXI%3D
@dexter8705,2024-07-04 11:50:05,0.0,Time dilation inverses those graphs,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@Dennis30293,2024-05-03 10:08:16,0.0,"There were papers on bullet clusters and modified gravity and dark matter claiming that dark matter wouldnt fit. But later work falsified that. Dark matter is really the most intuitive Solution here.
Also there are galaxies without Dark matter apparently, which is strong evidence AGAINST modified gravities, since a law shouldnt be picky about the galaxies it wants to work on",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@Zulonix,2024-04-02 14:08:29,0.0,Dark Matter isn't science... it's belief.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@andrewgibson7610,2024-03-21 16:29:29,0.0,I like your space shirt ??,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@johnt.inscrutable1545,2024-03-20 22:07:36,0.0,"Freddy Mercury said it best, Nothing really matters at all",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@user-mk1hy7nf9s,2024-03-04 08:09:37,0.0,"Relative to measurement of what we measure directly regarding gravity,  there is  a missing factor in regards to scale.  We have only measured small quantities of gravity in regards to galactic scale. ??",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@user-mk1hy7nf9s,2024-03-04 07:49:08,0.0,If we could precisely survey the gravity of the milky-way the answer arrives.??,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@user-mk1hy7nf9s,2024-03-04 07:43:51,0.0,What if when it comes to something like a galaxy there is gravitational oscillation?,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@user-mk1hy7nf9s,2024-03-04 07:31:49,0.0,"What about gravitational synergy theory. The properties of gravity changing when enmasse, large.??",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@millennial_bug,2024-03-01 13:23:08,0.0,"In my uneducated opinion I think there's no dark matter, it's just that we are not good as we think in estimating the mass of things bilions of light-years away from as. The other thing is that we had our gravity equation slightly wrong. Such as we had a simplified gravity equation, a particular case of it, yelding precise enought results for us to be happy with it. Theese are in my opion the things At stake in this cosmic riddle",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@georgeangles6542,2024-02-26 22:13:58,0.0,"If it weren't for Sabine talking like a neuroscientist in other videos she'd probably in my top 5 people to listen to. I don't believe for one second that our brains are creating the world around us. I believe our brains tune us into the world around us. Anyway, I like how she tells the truth about dark matter in this video. Instead of towing the company line.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@MrConstitutionDay,2024-02-21 00:44:37,0.0,"So dolts and pinheads can't figure out dark matter, so  now we're supposed to throw gravity away with the barh water?
Can you say stupid? And lazy?",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@Paulofibonelli,2024-02-19 19:18:44,0.0,It's something else entirely IMO,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@garytighe1822,2024-02-14 12:06:31,0.0,"Dr Hossenfelder 
Gary from Winnipeg 
You make it easier to 
Comprehend intelligence 
I forgot my point 
Love your stream from 2 years ago
I'm subscribed 
And liked 
Miss Sabine",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@MrConstitutionDay,2024-02-14 04:56:21,0.0,"Dear Sabine, 
Here's what I think.
See if you agree.

The evidence of dark matter is overwhelming. Sadly the evidence for the standard model particle of dark matter is completely lacking. Here's the problem. Dark Matter has been around for far longer than standard model particles. Since they are so old and slow moving and neutral and massive they are not found just anywhere. In fact they tend to be found only at the centers of large massive objects like stars and planets and moons and the like. Otherwise, they are found in the halos of galaxies. The exception would seem to be large massive yet fragmented objects, such as the asteroid belt protoplanet between Mars and Jupiter. The masses of dark matter particles may well have several varieties from the least massive and youngest to the most massive and oldest. The least massive and youngest may well fall into the logarithmic scale proportional to that between Gravity and Electromagnetism. This is the hierarchical scale with Hadronic and Leptonic quarks at one end, the bottom end of this scale. This spans 10^36 in a scale proportional to the relative number of dimensions applying to this scale. Clearly there must be several dimensions in this scale. Approximately 7 dimensions seems to be the least massive divisision of this logarithmic scale that makes any sense. Applying a natural scale suggests that at minimum 1/18 of 36 or about 10^2 times as massive as quarks for the least massive initial stages or types of forms of dark matter, while 1/7 of 36 or about 10^5 or more times as massive as quarks for the most massive forms of the initial stages or types of dark matter. Consequentially, small quantities of this novel form of dark matter should be able to be detected, then found, isolated, formally discovered, transported, refined and manufactured. Obviously research and developments  in the asteroid  belt are going to be instrumental in this discovery. The slow pace of space exploration seems to mean that it's going to be a while before we get this discovery at long last. Of course, the future of dark matter doesn't really begin until its formal discovery, so we'll have to wait till then, whenever that may be.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@godassasin8097,2024-02-01 16:52:28,0.0,"it'd be cool if dark matter were different planes in the 4th spatial dimension
if gravity could go through and galaxies were pulling each other from different planes and stuff
just speculation tho",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@carbonekentertainment,2024-01-28 03:56:39,0.0,It's an electric universe.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@Diamond_Tiara,2024-01-26 16:27:31,0.0,"I really prefer you when you stick to your field of research, we're almost there !",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@Eddie_Murphy1965,2024-01-18 20:07:24,0.0,Sabine makes science sexy.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@purplerpenguin,2024-01-13 09:00:13,0.0,Do any other physicists agree with this viewpoint? (No.),https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@schmetterling4477,2023-12-29 04:02:41,0.0,This didn't age well. :-),https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@LightFoLLowTHE,2023-12-27 08:49:23,0.0,She is ver sexy,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@user-pz9zl4fp7q,2023-12-14 11:37:46,0.0,it boggles my mind that people are even able to measure the amount of mass in a galaxy. could it be that they just measured wrongly?,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@Dieseloutlaws,2023-12-10 22:41:19,0.0,Until I hear something about electromagnetic fields and the influence it plays in the force of gravitational waves on a galactic scale I will just stay completely ignorant,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@tracemiller9924,2023-12-06 17:21:12,0.0,"Mindlessly following protocol again,, eh? 
   You do know, that there is a protocol, to constantly evaluate protocol, right? 
  Especially safety protocol.
The seven Russian scientists who recently departed, will tell this they were. Here!!!!!
   Cause we knoooow what were doing boooooweee !!!",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@davidsvecverdins2197,2023-11-17 21:50:12,0.0,"Good video, i am a nobody in this scientific field but it fascinates me greatly so, thanks! I have never considered dark matter nor energy as viable explanations for the described observed discrepancies. To me it seems that the theoretic models are alittle too inflexible and this dark conundrum is like forcing the issue. Our local space(galaxy) observations do not match distant gargantuan ones(cluster), thats a clue, to me atleast, that things change once more when the scale is of next tier sort of speak. Why is it so hard to admit that? We still dont know for sure what even propagates gravity, Its like secondary effect of mass and furthermore it keeps getting weirder with astronomical amounts.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@ronharmer7511,2023-11-14 19:33:29,0.0,"As a person who deals in electrical not particule physics , one thing that happens in reality is that a light beam will bend with a magnetic field ,so gravitational lensing might be magnetic lensing. If dark matter is not seen it is not reflecting anything  so how do no the temperature of the universe! I.e like when you bring material down to near absolute zero it becomes a supper conductor generating a large linear magnetic field !",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@vinnerdinner,2023-11-11 05:41:29,0.0,"The situation being the made up words for stuff you smart people have no idea what it is. 
Ha",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@TasTheWatcher,2023-11-08 12:58:29,0.0,"I'm going to leave this here:
dark matter is not a theory (44 minutes)
https://www.youtube.com/watch?v=PbmJkMhmrVI&t=1s&ab_channel=acollierastro",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@andreasfehlau4965,2023-10-30 21:21:03,0.0,"Refute my page 2 and so on and I'll believe you everything you want.
Or is everyone too cowardly to meet with me in a reasonable dialogue.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@johnh539,2023-10-26 23:11:34,0.0,"At last someone who agrees with me (even if you don't necessarily see it Sabine). You use the frase ""Conducted matter physics""  I therefore probably wrongly use ""Fluid dynamics"".
M=E/C2. so the problem becomes describing the source, nature and carácter of the energy. look at the map of world Oceanic flow patterns and everywhere you look there are eddies spinning off the main currents, such that a snapshot would show almost as many bodies of water spinning on them selves as those that have a distinct coarse like the ""Conveyor Belt"" ,""Humboldt currant"" etc.

  If as I propose Axions still swirling about in an ""Ongoing Bang"" or more accurately the continuing expansion of the universe then this energy (Fluid mass, therefore fluid gravitational influences), not only explains the missing overall mass but the early formations of over densities of mass in the early universe ""Massive Galaxy clusters etc"".(All without changing the gravitational constant)

I think the most important part of my idear is the creation of cavitations' in the cosmos . The vacuums that are INEVITABLY created when too much energy hits a fluid.  These 'vacuums'  are the 'secondary Couse of acceleration AFTER the energy event that caused them'. As such they are my explanation of why the Universe is accelerating as it is, at different speeds in different places.
I am not academic so don't pretend to understand all the theories you mentioned but apart from the concept of flow(Gravitationally) I am biasing it purely on well established science.
To test my idear I would suggest that there should be ""Venturian""  flow patterns in ""Galaxy groups"".
I note with interest that neither of the two models you featured could explain the  Axial alignment of galaxies. could my Ocean map model?
PS as always, a big fan",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@retiefgregorovich810,2023-10-18 01:49:14,0.0,Thank you for referring to dark matter as hypothetical matter.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@tomekkruk6147,2023-10-15 12:24:31,0.0,"I think dark matter is something that the english call ""a load of bollocks"". We see something that we can't explain, so we invent things. Kinda like aether.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@Frolova3434,2023-10-10 11:20:24,0.0,"If the Bullet cluster isnt evidence for dark matter, then how is it possible that gravitational lensing shows that the majority of mass that should be is between the star clusters with the gas, is actually with the stars?",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@deydraniadiancecht8298,2023-09-24 13:26:40,0.0,Dark matter is nothing but your answer to why your equations never work out.  Just plug in an imaginary variable (dark matter) and your math finally works out.  It's cheating.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@LG-km8fw,2023-09-20 20:34:50,0.0,My opinion hasn't changed on dark matter. It doesn't exist.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@TheDrewjustforyou,2023-09-08 00:43:17,0.0,"Just discovered your channel, I'm so happy with your explanation to this seemingly divisive (why??) Set of theories.  You have incredibly rational takes and i feel like the divided community (probably a lot of YouTube content creators) could take a lot from watching this video.  100% a subscriber, now to watch you lk-99 video!",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@Thomas-ws6lk,2023-08-31 00:26:28,0.0,wonderful  education?,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@darkaquatus,2023-08-23 09:32:22,0.0,"It's getting quite boring, actually. General relativity and quantum field theory need to be united in a new theory that includes everything and gives us an all-encompassing view of how gravity actually functions. It seems like this is the new breakthrough that we desperately need in order to move forward.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@oldjavangelist557,2023-08-16 14:30:40,0.0,"With the results of the study of GAIA images of widely separated binary stars that Kyu-Hyun Chae has published,  is this topic due for yet another re-examination?",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@spaceman081447,2023-08-15 08:08:47,0.0,The dichotomy between dark matter and modified gravity reminds me of a similar face-off between relativity and quantum mechanics.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@yowzephyr,2023-08-13 03:26:22,0.0,I like the kumbaya conclusion she reaches.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@TurboElectricLtd,2023-08-07 09:56:21,0.0,"Question: is not time dilation causing what we see and the galaxy is rotating predictably without additional parameters, just that the observation is not accounting for time dilation caused by the gravity well of the galaxy? Do we also see this in the apparently strange rotation curve of the Milky Way?",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@johnulmer6715,2023-07-28 20:59:10,0.0,"It's almost like they don't know what the hell they're talking about. ""But I have this big equation that proves it!""  ""But I have this big equation that disproves it!"" And people still die of cancer and starvation and we worry about abstract dumb shit!",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@eddievangundy4510,2023-07-25 18:45:31,1.0,Phase transition. Interesting. Smart lady.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@alexanderburns114,2023-07-25 14:51:36,0.0,"suggestion: take three stars, one near the center of the galaxy, another on the edge and one more in the middle: how do you distribute the dark matter to achieve the observed motion?",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@Human_01,2023-07-21 22:37:12,0.0,"Dark matter is ""heavier""/has more of a 'physical presence', compared to dark-energy. Things that lack physical properties tend to appear intangible, and wave-like, like light. So dark-energy is a spectrum of light in quantum mechanics. It also radiates across space seemingly as FTLS (faster than light speed), hence like dark matter, it appears ever present.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@Human_01,2023-07-21 22:32:24,0.0,"ORIGIN-OF-ENERGY [UNIVERSE/DIMENSION]

As Einstein proposed: ""energy is neither created nor destroyed."" 

Energy is the basis of the perceivable universe. Energy exists in countless variations/forms. The qualities of the expanse of energy, as well as the intrinsic properties of it's physical form/outer layer is what dictates a 'type' of energy. 

In quantum mechanics, energy can be observed and scaled in terms of size. They range from the universal to the subatomic/quantum. The smallest of which includes dark matter and dark energy. These are some of the simplest forms of energy/""life"" (conceptual context; energy is core of motion/life. Life is the complex 'regulated-energy-system' that hints at ""intelligent-design""). The correlation between the regulation[system] of energy in a given space or object, and the 'extent'/quantifiable-unit (like Gigabyte or 'storage-unit' of measurement) of the perceivable intelligent-design/consciousness is absolute (i.e. they are undoubtedly related. A kind of Efficiency measuring unit can be created quantify ""life""/extent of ""intelligent-design""). Intelligent-design is life in every context (it hints at it), e.g. even the layered structure of the sun, all the way to cells in the body, and placement of gravitational body's in our solarsytem how's varying levels of regulated-energy-system (courtesy of ""intelligent design""; a conscious-force that regulates and designed our conscious-universe).

Since energy cannot be created nor destroyed, and since it can be converted/transformed into various forms, and physically built up or built down(alter properties, e.g. frequency & vibration), then how did energy come into being in the first place? How did it come to occupy the space[medium] that we call the ""universe?"" The answer: is that energy is released from another dimension[dark-matter: filter/layer consisting fabric of reality] and into the dimension we reside inmuch like a pocket that is connected/lined to the outside world. A ""whitehole"" would be example of such an existence.

Diffusion affects dark energy. The dimension pocket it came/leaked from is of a place with a high concentration (of dark energy). That would explain the [similar] moment / behavior that it shares with regular [atomic] particles, e.g. it's tendency to spread, and in a spherical/radiating manner, which indicates it originated from a small point in space. And in the case with diffusion between space of highly different concentration, the initial ""exchange"" is quite ""explosive""; providing high volumes of kinetic energy. The rate of exchange will remain constant depending on the difference/intensity/concentration of dark energy between two spaces. If the rate of dark energy radiation begins to slow down that would imply that the difference in concentration / concentration gradient between two dimensions is reaching equilibrium. In our universe, this would result in the expanse of space so large that atoms wouldn't be able to collide anymore.  

Dark energy would still be leaking into the universe but it would be at a much slower rate, so the literal ""creation process"" would increasingly slow down, e.g. the rate of the birth of a new star would slow down. The result would be a very dull and spacious environment that remains seemingly forever frozen in time. Until one of the concentrated dimensions made contact with a [new] less concentrated one. The greater the difference in concentration between the two the more violent/energetic the explosion of their impact/contact with each other will be, e.g. a more powerful Big Bang. 

Since dark energy is the building blocks of reality, and since it takes up space by radiating within it, and then contracts and compresses to become a denser form of energy, i.e. dark matter (dark-matter is the conscious fabric of space/conscious fabric of reality, and it exists in layers. A black-hole wraps itself in the fabric of space; bending space-time, and by extension dark-matter as well). And eventually becomes a denser form of energy in the form of atoms, and eventually stars, galaxies, and universes...there is a possibility of universes overcrowding (universes are known to attract to each other and merge). 

In such an occasion, were a dimension is pulsing with too many universes (a outerverse-scaled big crunch, i.e. too much material in small space), contraction would occur again (possibly due to increase in gravity), resulting in the compression of denser forms of energy (resembling a red giant), that would then go on to emit and radiate into smaller forms of energy.  These would, again, eventually become dark energy, and it would eventually leak into an other dimension... Repeating the process all over again.

In short, it's a loop. The ""compress, expand, and emit"" process (similarly to a blackholes) seems to be infinite. But the question is what is it that continuously gives said energy direction. Diffusion is one explanation that partly answers this. But why doesn't the dimensions eventually reach equilibrium; to become a space of perpetual stagnation??? 

The answers seems to be that it can't reach equilibrium. because the dimensions keep pulsating (shrinking and expanding) at different rates in relation to each other. When they make contact, like a bubble, a sudden release of dark energy, driven by momentum (caused by diffusion) is made, and it is in the form of an explosion, i.e. the ""big bang."" Neither dimensions is broken or vanishes. Instead the dimension with a smaller concentration gradient is absorbed into the dimension with a larger gradient. The process happens very slowly, i.e. spanning an near-infinite duration of time. But if you looked at the bigger picture by speeding up time, it would likely resemble a ""bubble"" or ""photon"" bursting < i.e. a sudden by relatively less intense transfer of energy>. Except, like the photon or bubble it didn't bursting into nothingness. Instead, it was only transferred into another environment/dimension.

A whitehole would be a ""big bang"" but on a smaller scale. To reiterate, the point of contact between two [bubble] dimensions is comparable to two portals colliding/making contact with each other. When this occurs, the contents of the dimension with a higher concentration gradient, spills out into the dimension with a lower concentration gradient (rate of diffusion). In our dimension, such an occasion will resemble the big bang or a white hole, i.e. a bright burst of energy, that provides much needed momentum to a stagnating dimension-space, creating new and bigger constructs in the form of universes. The difference in concentration gradient is what decides the size of the explosion, i.e. whether it's a big bang or white hole (small blast).",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@saltycreole2673,2023-07-14 06:28:26,0.0,"I can see how dust and gas in galaxies can't be observed as the missing mass let alone seen by observations if it doesn't reflect light, thus Dark Matter may not even exist, just as unobserved dust and gas may explain galactic rotation rates. I'm skeptical of Dark Matter and Modified Gravity as an explanation for galactic rotation rates.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@larsnystrom6698,2023-07-11 12:41:56,0.0,"I have a question!

How much of the following is taken into account when looking at the rotation of a galaxy, and postulating dark matter?

The mass of the inner part has potential, or rotational energy. So according to E = mc2, it's heavier than the sum of the masses of its parts.

The inner parts of a galaxy is therefore heavier than the masses of its parts, i.e., it's suns. That must affect the rotations of the suns further out in the galaxy. But how much?

I don't really belive physicists haven't thought about it all this time. They surely know that energy is mass. But I've never heard this mentioned. So I had to ask!",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@roberthubbard5696,2023-07-07 13:06:01,1.0,Where can I get that shirt (for my daughter)??,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@undercrackers56,2023-07-05 10:33:20,0.0,"Hi Sabine. I really enjoy your lectures and your lecture ""Is Time Real"". We are given to accept that Light is a constant, which infers that Time is variable. My feeble mind cannot make sense of this. There is evidence that light can be influenced (bent) by gravitational lensing. Surely this suggests that light has a some kind of mass. Time on the other hand cannot be influenced and surely has no physical attribute, thus cannot be influenced. What would it mean if Time is constant and (speed of) Light is variable?",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@keypoint1293,2023-06-27 14:43:00,0.0,how could time create gravity? time is fundamental and flows in one direction?,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@ysesq,2023-06-27 02:38:39,0.0,field - wave - particle triality. let one equation rule them all.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@manlyadvice1789,2023-06-26 01:32:11,0.0,"Public Service Announcement: If general relativity is wrong, you don't need dark matter. If Hubble's law is wrong, you don't need dark energy.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@morgengabe1,2023-06-25 09:50:47,0.0,It all makes sense if you assume any abstraction/coordinate system can be transformed into any other.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@squirlmy,2023-06-24 18:46:20,0.0,I really want to know where she got that shirt. Does anyone know if it costs more than 50 euros/dollars?,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@jdalton4552,2023-06-24 15:58:22,0.0,"Yes, its both. The modified gravity can be explained by Dewey Larson's Reciprocal System. The particle can be explained by Randell Mill's discovery of the Hydrino. Both these guys have been censored by the Deep State. Its time  to dust them off and take a good look at their theories.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@paulspice4717,2023-06-22 08:56:31,1.0,OMG what a great shirt,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@TheChaznw,2023-06-19 17:12:15,0.0,"Can't figure out why galaxies are accelerating as they fly apart, conjure up dark matter.  Problem solved.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@dfearo,2023-06-19 11:20:30,0.0,Maybe what explains the change from early universe and background radiation for gravity modification is a form of life or living system dynamics.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@henryhanes2322,2023-06-15 11:46:53,0.0,Static electricity,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@brockjazz8838,2023-06-13 03:50:01,0.0,"Thank you, as  a non-physicist, this is the clearest explanation of the subject I have heard.  Like others, I have a problem for a theory with no observational proof like dark matter.  This explains to me why dark matter was adopted, the problems it solved, and the remaining problems it doesn't solve.  Very impressive the idea of using both theories to explain phenomena.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@florh,2023-06-06 20:43:32,0.0,"I'll probably sound ridiculous now, but what I found out about particle physics, is that no matter the theory, the particle is either made up of vibrating strings, or vibrating fields, whatever it is, it's made of energy. The red up quark has energy and vibrates a certain way, the green up quark has energy and vibrates a certain way, the blue down quark has energy and vibrates a certain way, throw a bunch of gluons in the mix with whatever colorcharge they have have energy and vibrate a certain way, the electron in the mix also has energy and vibrates a certain way, and all those energies and vibrations combined, gives us a hydrogen particle (I think), so for me, if I look at that purely as energyfields and how they vibrate, then this entire combination of all that data, that is a tiny little element. You can make muonium too, that particle (?) also has its unique combination of energies that vibrate a certain way.... So my question is, perhaps we cannot see the particle, we can not measure it, but do we have a calculated guess as to which unique combination of energies and vibrations, a dark matter particle could be? Maybe it's a combination that happens during the interactions with the strong force, or weak force? We know probably all feynmann diagrams, how fundamental particles work, which particles are radiated, but maybe a combination of those radiated particles, can give us dark matter (i'm just trying to make a guess, but I suck at explaining), I think my first question was better, do we have a calculated guess as to which unique combination of energies and vibrations a dark matter particle is? The LHC is also planning an update to a detector, giving it a silicone inner core, they were even talking about a 4th dimension, so my best guess is, all our findings will be up for a possible update, in 8 years, when the data of the muon-2 experiment has been compiled and understood, we'll probably need to do an update in physics ever so small or big. So detecting particles, is also going to be more accurate, maybe that's the problem we have now, maybe we try to detect to far from a collision, the particle is already gone before it could be detected.... How many particles are we supposed to find with all the data we have now? 2 left, wasn't there some twin to the higgs? so that makes the graviton and a dark matter particle? What if we found an unknown particle, is that a possibility? though I must admit I never heard of a twin for the higgs, but apparently there is one, I just forgot the name...
Should we think differently about fields? one thing I've wondered is, how much does the temporal in temporal dimension actually mean, that it's temporary or that it's a dimension? For example in m-theory you said that electromagnetism needs 1 dimension, I can only assume this has to be a temporal dimension as long as there is a photon to carry energy on that dimension? It's really hard to believe for me, that any of those tiny little dimensions are spatial, spatial would suggest a lasting dimension, unless the dimensions for gravity because of time are also temporal??? weird questions huh? Well, that's how my head works. Hehe, if you can even send a photon just by lighting a match, I should actually ask when the electromagnetic field actually broke symmetry if it doesn't need that much energy to send a photon, and it was way too hot during EWSB, so did both broke symmetry or just one of them? maybe there is no graviton if gravity is the result of other forces and not a force itself? maybe time broke symmetry and not gravity? anyone postulating timions by any chance, i'm now!!! ????",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@frrozman,2023-06-06 17:26:12,0.0,"Perhaps the answer to the questions about dark matter is in this entry:
https://www.frozman.si/pdf/TEMNA_SNOV.pdf
Best regards   Franc Rozman",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@frederickmikkelsen9347,2023-05-30 21:30:29,0.0,Sounds like a wave-particle duality issue something like time results from the reforming of dark matter into modified gravity and hyperinflation of particles from the big bang was possible because the modified gravity didn't impose drag so issues in a localized recent scale will be impacted by modified gravity but the oldest structures like background radiation would appear more as dark matter.,https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@everythingisalllies2141,2023-05-25 03:47:06,0.0,"The ""situation ""  has not changed at all.  Your (modern Physics) nonsense  ideas are still as moronic as they were before. You have just shuffled them a bit.",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
@iUdopeme,2023-05-25 00:55:20,0.0,"9:35 is the plucking behavior dammit (sorry Sabine, my mind ads the cut scenes automatically during the progress). We can say that the universe isn't cooperating yet.??",https://www.youtube.com/watch?v=4_qJptwikRc&pp=ygULZGFyayBtYXR0ZXI%3D
